id,churn probability
abe6fe2659111478430dca721839856d,0.06207977937572829
659e7066c354cd2b6debe0f97475c8ee,0.1566033841739246
5f5ce8ee069aaa2bfad7d0142adcc88b,0.0559949593866734
4d931c65baf289fb862d3d9591a64965,0.18999126194352842
12c6a093c4d75ac072e6b7b6cd218fe4,0.07361512946237231
5ada0381d7ec30e7495892761d98b1a3,0.013745810188862912
1702abbc642147212a021df38776b3d8,0.2083357259003821
73825dbeadbe8365e0cc847cca4c4b4e,0.00883765958753122
9f8270c7b086656983a4bce4f8395257,0.16304870032111465
c79ec22f7ed26865ddc36326a70333aa,0.2343540600514926
a5b3d20d49169337a73761042bf399c6,0.13854462830074818
,0.02716748482584806
90282ed0f46e250c5cf64d2b4ecd08f9,0.02902184503448115
6b091016448dd40a7d79fef8d18c4e75,0.007710511222355103
1f33668095429507aac269d11cad2f3b,0.11479447573564204
ce6f62cd7e19da77cf782ef555ca1341,0.002356032433734291
a24f84c8aa2470fe24c04a4144430739,0.11794994578680355
,0.03357882293613374
f577fc4c42270c34cc39794f56b55df1,0.38070520196757673
b8d20636152ce8e78b898266087d00ef,0.0916336704833128
5deb4c06e9e9171be3684dcf87235379,0.09952050384992114
4de6326703471155fd7e0321357c8303,0.029285743716818694
79bbdc2c77819b26a5155653c6ae7770,0.12475274626761887
,0.040966367054479924
,0.14701189007165805
e50d677e4a16d2386d3e3cf2c5f39a48,0.06043813511595076
946915742d7f8b860aa48c37b0448003,0.1391745066330846
a10f597e268ecc78a8bcd874e744881e,0.022112654556875288
15769cebb921bc2f7103a9b743636a87,0.012385897400389008
b129935bca3083d5e558dae868d46c5b,0.2015021901903489
462e127e96247b421c3f0ebbc61f0af9,0.12020930449537165
,0.26874444750084014
5f07911ffa78b8a2ba4421331b8dc367,0.1805827169331433
6c25715b4943a2c758226927efaf363c,0.014957143542401057
0614b5e87052d960357d65c9fd4bef48,0.06654401874142138
933f8b2f622ee08f905e6d2f1cf240f0,0.04638818652274562
36d1cbc56d94fbea35ce2f64f3e378f0,0.11236435348476015
,0.2545562818216832
,0.1984120503829582
6c1c4d826ac842c0693000eabcb3366a,0.14794655738696916
,0.08122382321006986
b5c6baaf740a9b0cd67624cb1d18ca66,0.05722900302946285
9edf71c88d9a497ded73a7453bd89a83,0.012948831880498047
33bbd907d97317ca0138fb08e3bfd5be,0.02900171441584539
d62832058602972b4e50213f6c5198f5,0.012343999390457331
1aad230db4ed9f257cb8683dbf5e5c62,0.016494581840098922
,0.052145553093581196
,0.13095608137427125
2341db24581f7d49d6fa329526f5ccd2,0.15633759942006545
97c5f8a0ab18f8222a6e8bd45706a593,0.10173610308331807
,0.2175712506235371
68b76c06351474cb639f557050d3c633,0.012914722311533464
256a3196026e6ab6941ecc2302097835,0.004653474340195118
784cbd2ce4ff74813ca8d32728ad4152,0.29554440419469175
87bdc95e018987f51029780a2678a06c,0.014897941531548086
8498d02af8ed3daa516a6034cc7d2fca,0.06361703363947109
d15e7d3c6dbe36f34b646e7026e76655,0.14637212587168097
a33648bd5a3a588502cd0177648fcdde,0.06842943324872745
25df3fc5806c07ce5bdf09a2badcced6,0.1069595519456954
db9874e0c7e07655e729a8a29bd5262d,0.08264672403331622
,0.030011504686440822
,0.02465711225145522
780c1025316836d0ccb16fbe121e7b1d,0.07285271520047566
5b2718c2c7a7d59c90188d202171a2d6,0.060200139248599044
0263d59c4aaec06125c6752dbb58ec3c,0.0967839213630792
d3b9fb9a145b7f61663185af52c5edd0,0.023895664861677796
,0.11260869658172114
e918cb84247fff129f9962244c0bc588,0.03355782318216858
b0939b1f7b5a0424ce9a44a81abe56df,0.08317534674035788
afb3735d4e114f81ac768d46a6991836,0.09277685979511176
,0.26873366590846587
,0.2210972137665895
,0.1644066840741821
7d653f1a4c9e7f2a1290561989638c9b,0.0453217378740814
343745e983ecab699c21f5a5c35329c5,0.21345440514328703
80e8283783febb7a36217e6e7b567237,0.089164873645273
269a6df15c352f780ce62d1557140184,0.047927730677568614
f7726f61d12652a352353f4cc9122463,0.03576599051196812
8a17be55146083d5b076c2feae53430e,0.42235501951224025
2a2ba7910bc7237612a088b5063a9e4d,0.11990062736205928
70c7946875d6efcde40f4b293ded7fa4,0.050027966305892034
47f6edc76e44e7efa9c2d43e3cdc430a,0.013404662621986068
8509bd4f74e5bb5205896eb86af7e0ba,0.03392054427053228
,0.331251043822424
15090a1ef28cc8549ee68b356e370b1f,0.07458700677872253
87a4b84edb653322cb55e28426021811,0.039676450169300465
8b06b2fdc9d244037e0cbeaceebe4a0f,0.011395689843048175
,0.02066199366404722
639fe6ad9746b0d33950d7ecad8f28d9,0.18594818143309647
e64ba64cbad5fb650ff55da8972f824e,0.06300176522834834
0104a14cb13f9b7a30ccf11238bffdce,0.14540473554328562
,0.022387978766857497
c222dda1742a53f8e8b7ca7905105f75,0.09489704419335389
57f35069abfecb3e93256afd05a172ee,0.029436338439595176
03c878305908492c375adb5ccfb0f233,0.23370150231820094
,0.11265769632623608
67d23b17a1cd99af0619d211a043ab0c,0.07635633413240059
55f4cd73841e12cc49bcefda2f262cb0,0.07936519769023405
44663acdee1d8e35cf05f92d9d6736f6,0.008848843926186236
795e4d2fe3c5ba865b035958ee632364,0.11735806713962528
6d8b0c37300d9e221128e3d5d0ad8a61,0.017326098865612
,0.08842122429793302
,0.14662267762204836
,0.3874448359825197
f25360fb082bcbab8bfa2cc71d280a63,0.004760394611828112
,0.073515958784924
b77131912d3a3f80ccc091cbe5a73e0d,0.041801497648883225
1960c28d7e700ffa59f6a94e313044e6,0.0180340200382382
,0.008305432119339285
9bcef5f1c92c2bee58f687ad702b0805,0.18233728728056572
5d026e9374df9dbfbe61207de1c0ad60,0.21529591182587993
6c087a735db46a559d7816f6921bf86e,0.0025702303108052723
dd7f90b40cf470b2f5586578a062626a,0.05048811089700815
20b4b29b7d4fb381267ca0f8798d2764,0.033503394517817954
384648b731e7d19977cfdb1712f18773,0.05698443722907188
79c92ea85b49d2748bda0900f776b764,0.025652602754474577
ec38bec59621c2c396f1e1afae8e2e06,0.00830513368541003
80644ef672bc93c72ef109680d4a04b2,0.018724130018732753
c2e1841f48b54d48887aa63eba0c7b98,0.11807486158751347
0810a99faf8777385eae4da3102e6521,0.011111228574171163
4b0c5b13e6deec561a7939d8d1f1bbc1,0.002547877137813172
c8e494f67b885c7a1697fa033076cedf,0.6202364785491981
,0.03426774116378877
43c3ead64a305888442c289618684372,0.11671841208303205
fbe5d9ff68542a3cd64525321008ce92,0.0374415205453008
b0c3c0d76e995935095f87d2ff714e1c,0.06645994545311235
13b6547a33cf2d0c52f1480de9f865a5,0.23319883805429562
8661f2fc5c7b48b61e2c65cfc31ddc24,0.15111476889023345
916507b7e7e54b30d72fee8cb8e5ff29,0.003336970356473617
2350d3669e27c059973369bc55d45d2b,0.06538966851116834
ddc076ede9633df0b851f7ffbb3f0a8c,0.07245683781415428
,0.1745606511182354
c8f997f57c51f9429d546cdbe7ce93c2,0.016307195300303123
4738ac23a791b539dd8fa6e58e5e6d58,0.09021941518027551
b7b9485552653030eb0d78f468daf65c,0.2941967011455023
,0.008233435134645271
9cc3ae216ca7ba0f3778f45e1573de5f,0.05758954516798794
c89d69e0d51069fb66d29840babe1f9f,0.021603626930486258
5f34339f737078205f70b227ac4e496d,0.08640432273125247
3bed2c69a28a7b523645f4ff1dbf6f47,0.050296400627996736
,0.15691185663173524
a45eb77cc55f65af520a5f79d4385833,0.0195963353788778
3ff2e64d86805eae4a88fbf585afad68,0.009972621963680293
e8e338509c35839d4de1e529ad9f90b5,0.041474735551926024
6cc8a3238514d72e1c4bdbeb23b9e389,0.0396518540904955
e485478b522c2d5853830cf12e32d388,0.021290820354334807
9c1ba8a5307f1ca54a7e4993dfa4445a,0.012403945485533493
822ea0d5fa4805d32bb317e5b922911b,0.01534419845582549
1a0a942a1e8d821ae20b6eec858cbeaf,0.08653406489428175
4dd06d48bafa1af62c0a85eb36dd9a0c,0.06838951845332698
e4e2bc3bed8f7ce33dc16e0b41b1c29c,0.024363869258162706
2e6ca8c451ea3f1d4adbbc5410139ef3,0.03357704218378105
c9c9d44a454845899b45fa833b2562ab,0.003401997051147017
dc0eba3f42ea703de7fce0e483a9bf07,0.02491823420871918
2e0526993c4f20c0daf70eac409cb0c4,0.012176620339725544
5226eabf39dc6452f4bcdb88a5568b6c,0.22512553928704648
,0.04674036347878302
204085a43f1ae5462bb6e9944732df31,0.026664284940927447
3c1185929cc5d2703453c3d2895a9d32,0.14117245852893603
40613218ae58aaa4edf7be2e8e56700a,0.043233790492586084
440d88339192e93e0d125179bebe947f,0.08641416672040844
65790b4a375ce0bbe8aa03c13a111640,0.07596267091984363
a57e66ef27c014f50714b0b7b8ac6335,0.015143324267237754
c9f4e437bfc3ab0609e29531cd18c97f,0.11210065533930956
994e85977cd1a929ed41fcc61a422770,0.2092484496284165
6532e4721ec9e24bfca6c21b70d899b9,0.011218816837993762
5d41238cfb0cd6085c632534aca3e08b,0.007598029262439736
73b1bd0e7e6c6b41b9f5892ff2541bfe,0.1882378142144213
6953cb2f616b27d3018e5391cd79710c,0.006531120005907144
7727c70fafc8702e5893fa8b1338001c,0.020518033649080232
6e60ac2525656b7735e8c196157b3eaf,0.029185448889719214
05d5550cb791ccbdffeab427f666d101,0.07636921555461736
6b20b9069e5318c5caa48a6df00e4f87,0.07446032569495396
,0.07445639758141427
df7ea2d1f57effc416787f24ec7055a5,0.013556007535119104
b5f499a071bf5c66ef2151b99d187266,0.0013435344354780056
0d20dee5baf59e4c085dae5b3699407d,0.046056470824800834
8661f6b2d6a4f78641d9d469fd36a984,0.1162003929930109
768c60fb1b160af72e4564f719549939,0.05554855247730165
b4db04ecb055ad49fc6ac5a751391d12,0.1616634610732915
781876755781244a293c424727819758,0.03622103217511949
a646cb9b873e2173af4d4a9419346216,0.18566507810654725
0c1a5b5223fe362a2511d4fa666390ed,0.16784925907580717
a4afee73a25e83778018daca35a63856,0.03723215714520042
a0bc56b7499f1a8407831f8d3b164159,0.06797797839482367
325ded955818cf0a81583e0dbc93ca86,0.21223207028351537
,0.028077011203747497
1b6942f9ebc84588d3f5789ccfe6b9d9,0.02052290359716209
bfe1686155148e596a97fec46c74a222,0.021731378161353548
49994c37fbe5c849187d1845e4f667f4,0.0927794928001097
d57250b8a8766750f1ded3ad62c7baaf,0.05822146023631968
ea0630e0262c5702766b1b962d97f00f,0.03665213122043351
2ac22841037f75f1b0a3aece49e1c0b4,0.06341669333944149
b71187cd67d066d279efbd39c0b99ba2,0.021155529330563583
221b4ec4605cf727e7a7cbf6692fa695,0.07642796112799494
b5aeea3910a113640fc5f7e55ecde9b6,0.1358593008066889
7791527ec0e11650220c5d9cc4f2645c,0.048973351767584966
d54833bb932a8fbc206b6f8348484253,0.08419065320464843
b1e01319603b9768012806c04c847d6d,0.02951046906894386
649b7fb16d1fc82a0dd19902137d68a5,0.0964922049984572
a253417052a2dd060be286bd0c1f3494,0.008703176145668257
c4a6544ff302fccd80de9bd6869c6319,0.11835525443410685
650b56d39ec8dcc72c87aa6bfdf8b7fa,0.12798931230938496
,0.08576550841865223
af43e6b76c912cb3fe587248f924eba1,0.0035029922231015038
c7f30bc8c60e20acbf26f1adb6865d99,0.12011588316954053
,0.06988996158519642
ec51b308a485a2bbd01c67ebd6486632,0.12861947841182111
a4e0f5eef50019e936630012746aa3ff,0.03403928761440636
fe919be52ffb920f9279f9b8cc55815c,0.16851099893926985
65f6b7d292e663b8fcd61fcd76acc713,0.014486180318117861
e65400f72ca547909e3e90369c990e5d,0.07989919264493887
99d277675d5a5aa7648bb96136b498fb,0.008152705168812245
2887747f653e9196a55b8daa08c5e045,0.42014608894491234
f938ff6cd961db9bed916dff80f21105,0.031432042209502895
a5f8395700149d42875feab1d94498a5,0.04341998595625798
df570f32a0dfcf87bc0307c761c44971,0.2290839136072288
3a3ccbc74174a81d358a5e4feb342731,0.06448968059715392
b54a2b9b52712974b3c72bf8827bad5e,0.08972356290809666
,0.10303963526083455
059e318883a3559b7bb845a9133ae015,0.23655004018661618
bcdd3f1eb2430359192fa292ad13211c,0.01935273578254962
e84bd2fccddbc31f1f86c1a0a0039a86,0.03113032257294898
,0.026914439668472522
4d3bfb6d76ba14d71ca22d07ae76e6e0,0.41138201631755844
584fe8ffb74ef5b1044b79911c6ae9ec,0.08035295719856694
3934e65220d612324e33b86d5ce6d27a,0.07235632867423646
cd281baf585b10aef7ab4e705f9abb7a,0.10109093566149258
49fcd033049c16019ad82b7dabb62490,0.04499996598613984
f00b5e5f382b604ba22037b2e05db11f,0.07561321751132902
5e60da8339c0774559dc6dc734a03680,0.4009306524673945
e8e053e3623f315fd4dfecb23e8a935c,0.031559109229885016
add03eef3af1f831b46be4f6d499f7fa,0.28821893683029004
d0a8d03e5b0dc0aae131e4ef6b0db841,0.17330696944244153
b0dbebb91011b1d84ea0604164632572,0.08078763161783334
093bed1a63df0b2876f7156086a685b7,0.0765526705332671
efb3de84819f310fe104d7ed1268336c,0.012903507925966898
8ca739649629bbbf254baa7a0cb4c321,0.10779874228848096
57d63ef158994d6d8ea864710da57259,0.05064209038336635
b44aa131a806cecddc0a7955b92bd8c1,0.027710502264532772
3591fb227c7f653201f989e4687620b9,0.03385280298932916
5ba43c74607ca81587a1d17ef3ac5a0f,0.03689471942291875
1024fb02139ebe3b8152cc3601d9f806,0.06292363162348016
c61ed45983757e0bf8168921f8f328bd,0.13811379088094147
,0.11310687626339526
9293aaebb3cb4e8454ac9d1abcd7f16b,0.014901453866075111
f6bfb3bbfda9ed88e0a392535bcecd83,0.03782904492048438
71fd28bfee423d6e454fc7478af7260e,0.030720758379809376
582b65c4ed65363b53897cbdf1c6c0c7,0.042413382117657696
cbbc9a84680b56912d80ae3823e2cce4,0.10493291104604319
7565edb776b622069b64722b7f7c562c,0.12416732204932346
effb847d58689dd3e57419a4ea10dc87,0.04765900642123038
58e2f03bde1fe99e68c8a5a14f0fcbad,0.1073300267224304
a63e0cd6a3fb00c613989faceafe8a29,0.08916906911551559
00c50b1f062b6d5e237427db1853e803,0.14329573655899502
b06ebef88753ec97bdf733c5005012eb,0.6338247970288278
2c2784611aa75e266a0145b7aefed0df,0.05015322635623114
e57002278064e9c82c466e7098765382,0.05495597701058502
dbcaa30fece83bcbfbb0241026496ee4,0.08878864817506729
,0.024644321323986935
f4df091e1bbd11cc362a4193cbc93bbb,0.06265538967628877
17089043a29ff89091c6d36d36b4e89b,0.007122854524396672
,0.08854409317952977
bfa8cec547bebb22b3141401ab41db6f,0.03829330810292305
1120117b058d10cfe219031eac606eaa,0.08621448340228864
6d53b6d2b33efaf457aba50970108438,0.07348021370583509
b43f4899a80b237bf0711f55722a181e,0.04613802405189325
a7e2476d8496bfbd203c4be08c777cd3,0.08310254445482375
15b0bfc72498ae14ce0e7db0367d65f1,0.02611033774637042
de2b47b05f157ce2c51b4a95c8a3ce7a,0.21966149577040942
5b168bbab3e48d9481de12b6aac5276b,0.03630781237488635
4cda2f9f7978bda24984e2f38abaaa8b,0.005836226061169378
a5431b5acc48ea96541d31c2dd996dcc,0.10732189960656949
,0.09743977814769773
,0.07436902974549642
7936974b63942ebc912b83cf9a82885d,0.1196885661414225
420c8807882a202b21bbab0d366e5c2a,0.17033096473593187
d6c417a0625acfacf91106e53f412202,0.08115551411289558
db87af3cc457254c0e5d35729f78aba4,0.04230332840031889
c1944e99e534c241641fe33aac6fba0c,0.015492785053894965
47076f0bca57c456513d278f00bba9c6,0.01808948931059165
36faefe7fd262601a3b030da214b61ce,0.013189077686697288
8eb1eedb2ecb0a6ce55971c262ef30d2,0.0036729319838016564
6ce178d644d8575b2265311f2a7e632f,0.01717245878293258
0479f9233221d3ef08e8a3d8e37f3020,0.10368318958459184
,0.04191686439267668
fe0455f989f28df996d242a3467c9dbb,0.10105222089546723
95748836132c7beab2a48a70cec46a79,0.004156580411145651
,0.04411498875985726
f9f22bce02a957e2d58680fddcbc835d,0.1407842745886987
,0.09840543291648479
86f4d2dc7bc9f260dc112303124960ec,0.07107370589993225
60b8df1bbebf1480eea2add8e1b8e3d3,0.11408260138134955
3524411939d7817b0287e58e9cf4a6b9,0.1312867725134323
f1f0f773bf2f2bf31107d3908c29b371,0.012433417766747838
80080dec03f9ca5f72fac5f992de2975,0.06573765703705725
8b9c8bb5f7373e87e6b32e57bc61c17b,0.44483765846634993
085180d56db4ef5b23fdc646c67b67a0,0.2742131075665251
3f932ac23e61ea512c3c7d34c62dbcea,0.020847000548596086
9c22c7e7b8615fb01beffe8d72bf4bb0,0.02868269359728563
,0.01048300531755419
1b82fa6d85c5663976b642d8e94a2fb7,0.06853796065391224
8b73695cd9554cbf45a13591c250ffdb,0.12565074242020693
,0.0325446604258737
d8dfe82da36661501190464228b79bde,0.04832800578305384
cd230409ca48a32b0395311b21c5d0c0,0.01509559728374588
1afb7b2d3fb8f6bcad3e0334210a57c4,0.023865261568043295
a4a1f5ead7f5d49575dcbef401500eeb,0.1763061610091882
,0.09623447130241229
2eee0c5dd643faa3f49cd3e041e8567b,0.09351463842145674
82d035385764da1c6b80d0c073209229,0.12292057059905577
e57473b833fb486d2f163cf753c30582,0.006366116592894465
9f3a4218cb063e87e330fe5afea2e4b6,0.051204493030199284
,0.3117248259260994
,0.016582234914943286
,0.019649309774341924
cdc97c25d5ab131d735fd965b34ead95,0.03462126138433403
23bc3130e59b7abb38ab286ec385cb0b,0.01863629601514725
a228c37e8983032a3069eb28df6213af,0.014052514035665625
,0.05534721491172421
9a3e2d92c1359382f5d5ed69d64041d7,0.05856091438488496
a8db469f67043ff63a0e55376e40c291,0.14858744962376455
52582523a33e773c79b98b6d4aa337b6,0.1821364520659843
b79968b76dc3271157718e5d16289259,0.054539033326099426
d3bb2e7a9cc77bb2efa370401396f5c0,0.0671044565523793
4c38a11908e6a10c2171f53dedb90b57,0.007184436539672495
7a94c31199671fddaeb383bdef0b1b11,0.006111488591003624
a3ec1a0c4d29961c1efc471d2eb4f5c0,0.17707039929686286
38fcde1a2487a033f587241bcb56b50d,0.04424072942632878
811afd7ec72f05400be75bb1dcdccd49,0.12675739266168914
cd0e0328c11348e283a7261f8ee5dcc6,0.07671229708224075
6993b183d21ee3766d23e38db306bffe,0.03339477733876017
9a1b5c9eeaa66c1993b3fbe7d3e5ff92,0.13326475075182262
2dfb702b32954249cd27ba6d51ff22e1,0.04415623382961344
1f84fe3ff118cc33df01e9fab34796ca,0.5097998666743873
06379ee39801f8f9cc27b787ef164ebb,0.11723486389438605
f060892e118d85041de6816b1e75df97,0.05754583700761326
,0.009103305515146218
,0.254172292974132
,0.1592419745562531
c7a9df5705f8a9aa96359dd2152e18bd,0.08353202134040955
51829584e2011ab8f59e81e3e2ee687e,0.008783130389513193
5b53d5fe9cfac69ef0f087b357314a14,0.032044226803933866
1a9d5ab0f40954e2e90e82df07b578b2,0.0804874461753169
b3b6461fe5577cdcd7972a47036dbda6,0.02209096959031487
94b01d549b661c68ee8aac6925fa5ce6,0.05521204286897313
8a059f244b823fb58b81e3e88292aa80,0.00394829729301931
a8298906adddf057dd6f4498e924b45c,0.017222371725026605
b716770352a9c4bec3d6a9a50252204d,0.030654213178127655
8d1fc5bd96311b6d84387d5b2793e386,0.013666161402286896
b5e3a76701b4add903f8831a6e281d78,0.006680278407725832
b64bf01fa2df0d11f9760e353c809bbe,0.13640989709935164
,0.019534427302060172
210ca433e5c046e282cf3c69bfa2672d,0.05103731403575978
8c484dc24b3882a4fc5e0c834de6ac43,0.082648216162747
d53a728388d6470aa19fdd17fa85f506,0.044774449537267266
fc921db180a739a10aa78215b35742ee,0.23813323196710942
88438572ead1e4e3c463c5fd822f21e1,0.14584678298910483
,0.01460840055593467
27a92a10937eb2a2a99005994c659eca,0.010921179422204443
28e3cac6767b324f8f7d0c32a85fb4c7,0.03940552700167076
59f944823d4cd6e0b075cd162462e1d7,0.03938124041363795
b10d632f082aa03a18bb843b01967b3d,0.17855569364473667
79e395685cd28d54f1d63e36ae1b8208,0.11337989192254773
05799d9c49f6df122ed230e4322ed6b6,0.19187242382265274
,0.11867811283318995
,0.048327413876600014
,0.11581481214907148
,0.013202949983421848
dc532ea38133631022341361a5fc547a,0.021459339186686157
0a81fb71ed8c3e316fe6c397e50e33aa,0.09542869828353559
86333234c1152a7283c5eb73b3f7b756,0.18247324662693087
8eaa86680ba516136d5bb95ebcf7c965,0.040915653167746015
71f3bf527b29b2dc3c8cf99109080f90,0.042419058680182364
4ac363936e006e80234b3eee29992690,0.0792226310961083
,0.11735805028244287
88a15c06a0fa1588679dc3aa471e6acb,0.14803514043398838
22de758f58f96db8823de21514fbb256,0.09208598554893528
4dda8ca6b606e5efdb6514b351aabb8b,0.15489564358396887
,0.1975228918077895
58178976464f2f1aec0c50a01d489bc3,0.020753493505485904
,0.1457833009569199
5e5a2e53c7e55ece83d859c212be741c,0.06867303655542271
,0.052517251664035494
6e9bd0bf1b54ce1991b9b28947c0e05f,0.0031834047494897757
a34cd28035d3a6577a02409a59a6cfec,0.04080755419759317
,0.19720079482053382
e3372b76c0fcda0d304423719ada7878,0.18868557557067742
,0.13772412421265595
3a6b146e6d5eef09d0400d8ed9ceca55,0.4171028537001426
,0.2523378317331644
167a7c37e623588984f888662601864c,0.13828748891928583
9ed6e600c57ca43640186d96c9bbd3ad,0.04347592483450707
c23191fae0cbdf6da18cf0a1f5725954,0.038626627629068086
294fcf1ec4d9e792eb743b74937f1748,0.18050658074799264
336b11d9651ef8426697e8fa58c4bdae,0.013567491156248855
c1b964bc430636bd041214d10bdc3392,0.0167757380267102
50f9f486431362775c49caf9f99e8309,0.11569114387142222
416fba1888e362834c6a9f32e1343753,0.05044652000496651
67a82ed3c32fdc538733397b08f8285a,0.0069542656605366465
6996b728dbd2d7242f2d37b4123c7af8,0.09147109673161512
9701e60c3cfbf53c44d9353de32846a9,0.03486526662822452
c98c0434d992e78fb76d00ff80dddb77,0.039399448808370145
050b7eff2a029006eec33cad44135611,0.019307444829540815
9618b1f5c361bbf16f0a020fa3d5a363,0.12424356792278916
dfd1cb2cf1f9cb0406ef24f70e47696b,0.04884448111349986
fee7329dc0033baa147c3d520b0f375d,0.017888388798558776
a26d480e79bdc826bad823020a104184,0.04001019150276595
,0.14977504474587766
876ba6d54203e9d599714f114a70f9d8,0.07778634025154167
230d10670edd0828d5fd1d76eb93e45a,0.02565373536212084
,0.0160447839642604
,0.050534399191635056
b8c50112bee6d81cc0bce06e5d0fafd1,0.027197543943635008
9d2755e9bce5d0cb3f38f5ab3675e34d,0.18813785727403162
2d567118c770acef09e0ba2b27dcf2ac,0.06223455261891239
be55f717cbeead49f31644d682754b46,0.04245324347816605
,0.014517578545149562
eb710e592215ce10e1ff929ee3f95256,0.006581108543678907
e27cbf1468df6fe8d75dfdffe998390d,0.08772296531110813
9a88d880d2af52223a77688f3c2da5c8,0.06815429916204
5e4f07bfb5094058a446ce1c85915eb2,0.08632648242049118
,0.09412098521092936
